"publication_ID","relatedItem_1_titleInfo_title","identifier_#text","state","year","volume","number","titleInfo_title"
"1290568961","The KTA Journal","bta_1290568961_KY_1956_004_001","KY","1956","004","001","Vol.4, No. 1"
"26907928","Yearbook","bta_26907928_AL_1949","AL","1949",,,"Yearbook"
"26907928","Yearbook","bta_26907928_AL_1952","AL","1952",,,"Yearbook"
"26907928","Yearbook","bta_26907928_AL_1948","AL","1948",,,"Yearbook"
"9131095",,"bta_9131095_FL_1939_014_005","FL","1939","014","005","Vol. 14, No. 5"
"9131095",,"bta_9131095_FL_1944_september-december","FL","1944","september-december",,"[not numbered]"
"9131095",,"bta_9131095_FL_1955_031_002","FL","1955","031","002","Vol. 31, No. 2"
"9131095",,"bta_9131095_FL_1948_december","FL","1948","december",,"[not numbered]"
"9131095",,"bta_9131095_FL_1950_march","FL","1950","march",,"[not numbered]"
"9131095",,"bta_9131095_FL_1956_031_003","FL","1956","031","003","Vol. 31, No. 3"
"9131095",,"bta_9131095_FL_1947_december","FL","1947","december",,"[not numbered]"
"9131095",,"bta_9131095_FL_1939_015_001","FL","1939","015","001","Vol. 15, No. 1"
"9131095",,"bta_9131095_FL_1955_030_003","FL","1955","030","003","Vol. 30, No. 3"
"9131095",,"bta_9131095_FL_1951_june","FL","1951","june",,"[not numbered]"
"9131095",,"bta_9131095_FL_1953_june","FL","1953","june",,"[not numbered]"
"9131095",,"bta_9131095_FL_1953_march","FL","1953","march",,"[not numbered]"
"9131095",,"bta_9131095_FL_1951_march","FL","1951","march",,"[not numbered]"
"9131095",,"bta_9131095_FL_1955_031_001","FL","1955","031","001","Vol. 31, No. 1"
"9131095",,"bta_9131095_FL_1952_december","FL","1952","december",,"[not numbered]"
"9131095",,"bta_9131095_FL_1954_april","FL","1954","april",,"[not numbered]"
"9131095",,"bta_9131095_FL_1955_030_002","FL","1955","030","002","Vol. 30, No. 2"
"9131095",,"bta_9131095_FL_1952_june","FL","1952","june",,"[not numbered]"
"9131095",,"bta_9131095_FL_1943_019","FL","1943","019",,"Vol. 19"
"9131095",,"bta_9131095_FL_1947_january","FL","1947","january",,"[not numbered]"
"9131095",,"bta_9131095_FL_1948_april","FL","1948","april",,"[not numbered]"
"9131095",,"bta_9131095_FL_1943_020","FL","1943","020",,"Vol. 20"
"9131095",,"bta_9131095_FL_1936_012_001","FL","1936","012","001","Vol. 12, No. 1"
"9131095",,"bta_9131095_FL_1937_013_003","FL","1937","013","003","Vol. 13, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1965_041_005","MS","1965","041","005","Vol. 41, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1965_041_006","MS","1965","041","006","Vol. 41, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1964_041_003","MS","1964","041","003","Vol. 41, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1965_041_004","MS","1965","041","004","Vol. 41, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1964_040_008","MS","1964","040","008","Vol. 40, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1964_040_006","MS","1964","040","006","Vol. 40, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1964_040_005","MS","1964","040","005","Vol. 40, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1963_039_008","MS","1963","039","008","Vol. 39, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1963_040_003","MS","1963","040","003","Vol. 40, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1963_039_007","MS","1963","039","007","Vol. 39, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1963_040_001","MS","1963","040","001","Vol. 40, No. 1"
,"Texas Publications",,,,,,"History of the Teachers State Association of Texas"
,"Mississippi Publications",,,,,,"History of the Mississippi Teachers Association"
,"Virginia Publications",,,,,,"History of the Virginia Teachers Association"
"1290568961",,"bta_1290568961_KY_1954_001_003","KY","1954","001","003","Vol. 1, No.3"
"1290568961",,"bta_1290568961_KY_1955_003_001","KY","1955","003","001","Vol. 3, No.1"
"1290568961",,"bta_1290568961_KY_1955_002_003","KY","1955","002","003","Vol. 2, No.3"
"1290568961",,"bta_1290568961_KY_1953-1954_001_002","KY","1953-1954","001","002","Vol. 1, No.2"
"1290568961",,"bta_1290568961_KY_1954-1955_002_002","KY","1954-1955","002","002","Vol. 2, No.2"
"1290568961",,"bta_1290568961_KY_1956_003_003","KY","1956","003","003","Vol. 3, No.3"
"1290568961",,"bta_1290568961_KY_1956_003_002","KY","1956","003","002","Vol. 3, No.2"
"1290568961",,"bta_1290568961_KY_1953_001_001","KY","1953","001","001","Vol. 1, No.1"
"1290568961",,"bta_1290568961_KY_1954_002_001","KY","1954","002","001","Vol. 2, No.1"
,"Tennessee Publications",,,,,,"History of the Tennessee Education Congress, 1923-1967"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1971_047_SE","MS","1971","047","SE","Vol. 47 Special Edition"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1970_047_001","MS","1970","047","001","Vol. 49[i.e. v.47], No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1976_052_002","MS","1976","052","002","Vol. 52, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1968_045_002","MS","1968","045","002","Vol. 45, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1966_042_008","MS","1966","042","008","Vol. 42, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1966_042_007","MS","1966","042","007","Vol. 42, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1965_041_007","MS","1965","041","007","Vol. 41, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1962_039_002","MS","1962","039","002","Vol. 39, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1959_035_004","MS","1959","035","004","Vol. 35, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1961_038_001","MS","1961","038","001","Vol. 38, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1964_041_002","MS","1964","041","002","Vol. 41, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1965_042_003","MS","1965","042","003","Vol. 42, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1959_035_008","MS","1959","035","008","Vol. 35, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1959_036_001","MS","1959","036","001","Vol. 36, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1966_042_004","MS","1966","042","004","Vol. 42, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1961_038_003","MS","1961","038","003","Vol. 38, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1964_041_001","MS","1964","041","001","Vol. 41, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1959_035_005","MS","1959","035","005","Vol. 35, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1962_039_001","MS","1962","039","001","Vol. 39, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1965_041_008","MS","1965","041","008","Vol. 41, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1960_037_003","MS","1960","037","003","Vol. 37, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1960_036_007","MS","1960","036","007","Vol. 36, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1964_040_004","MS","1964","040","004","Vol. 40, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1963_039_004","MS","1963","039","004","Vol. 39, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1962_039_003","MS","1962","039","003","Vol. 39, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1960_036_008","MS","1960","036","008","Vol. 36, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1961_037_004","MS","1961","037","004","Vol. 37, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1960_036_004","MS","1960","036","004","Vol. 36, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1961_037_005","MS","1961","037","005","Vol. 37, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1963_039_006","MS","1963","039","006","Vol. 39, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1960_037_001","MS","1960","037","001","Vol. 37, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1963_040_002","MS","1963","040","002","Vol. 40, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1963_039_005","MS","1963","039","005","Vol. 39, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1960_037_002","MS","1960","037","002","Vol. 37, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1958_035_001","MS","1958","035","001","Vol. 35, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1961_037_006","MS","1961","037","006","Vol. 37, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1960_036_005","MS","1960","036","005","Vol. 36, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1958_035_002","MS","1958","035","002","Vol. 35, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1962_038_008","MS","1962","038","008","Vol. 38, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1966_042_005","MS","1966","042","005","Vol. 42, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1965_042_001","MS","1965","042","001","Vol. 42, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1962_038_004","MS","1962","038","004","Vol. 38, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1959_035_006","MS","1959","035","006","Vol. 35, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1959_036_002","MS","1959","036","002","Vol. 36, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1961_037_007","MS","1961","037","007","Vol. 37, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1961_037_008","MS","1961","037","008","Vol. 37, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1959_036_003","MS","1959","036","003","Vol. 36, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1959_035_007","MS","1959","035","007","Vol. 35, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1964_040_007","MS","1964","040","007","Vol. 40, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1962_038_005","MS","1962","038","005","Vol. 38, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1965_042_002","MS","1965","042","002","Vol. 42, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1966_042_006","MS","1966","042","006","Vol. 42, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1962_038_007","MS","1962","038","007","Vol. 38, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1958_035_003","MS","1958","035","003","Vol. 35, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1958_034_007","MS","1958","034","007","Vol. 34, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1958_034_008","MS","1958","034","008","Vol. 34, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1958_034_006","MS","1958","034","006","Vol. 34, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1957_034_003","MS","1957","034","003","Vol. 34, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1958_034_004","MS","1958","034","004","Vol. 34, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1958_034_005","MS","1958","034","005","Vol. 34, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1957_034_002","MS","1957","034","002","Vol. 34, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1957_033_008","MS","1957","033","008","Vol. 33, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1957_034_001","MS","1957","034","001","Vol. 34, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1957_033_006","MS","1957","033","006","Vol. 33, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1956_033_003","MS","1956","033","003","Vol. 33, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1951_027_008","MS","1951","027","008","Vol. 27, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1955_032_003","MS","1955","032","003","Vol. 32, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1951_027_007","MS","1951","027","007","Vol. 27, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1957_033_004","MS","1957","033","004","Vol. 33, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1951_027_004","MS","1951","027","004","Vol. 27, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1950_027_003","MS","1950","027","003","Vol. 27, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1951_027_006","MS","1951","027","006","Vol. 27, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1950_027_002","MS","1950","027","002","Vol. 27, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1951_027_005","MS","1951","027","005","Vol. 27, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1951_028_002","MS","1951","028","002","Vol. 28, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1956_032_008","MS","1956","032","008","Vol. 32, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1956_032_006","MS","1956","032","006","Vol. 32, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1951_028_001","MS","1951","028","001","Vol. 28, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1953_029_008","MS","1953","029","008","Vol. 29, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1954_030_004","MS","1954","030","004","Vol. 30, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1956_032_005","MS","1956","032","005","Vol. 32, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1953_030_003","MS","1953","030","003","Vol. 30, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1953_029_007","MS","1953","029","007","Vol. 29, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1954_031_002","MS","1954","031","002","Vol. 31, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1955_031_006","MS","1955","031","006","Vol. 31, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1952_029_002","MS","1952","029","002","Vol. 29, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1952_028_006","MS","1952","028","006","Vol. 28, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1952_028_005","MS","1952","028","005","Vol. 28, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1952_029_001","MS","1952","029","001","Vol. 29, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1955_031_005","MS","1955","031","005","Vol. 31, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1954_031_001","MS","1954","031","001","Vol. 31, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1952_028_008","MS","1952","028","008","Vol. 28, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1955_031_008","MS","1955","031","008","Vol. 31, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1954_030_008","MS","1954","030","008","Vol. 30, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1952_028_004","MS","1952","028","004","Vol. 28, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1953_029_004","MS","1953","029","004","Vol. 29, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1955_031_004","MS","1955","031","004","Vol. 31, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1954_031_003","MS","1954","031","003","Vol. 31, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1950_027_001","MS","1950","027","001","Vol. 27, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1952_029_003","MS","1952","029","003","Vol. 29, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1951_028_003","MS","1951","028","003","Vol. 28, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1954_030_007","MS","1954","030","007","Vol. 30, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1955_031_007","MS","1955","031","007","Vol. 31, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1952_028_007","MS","1952","028","007","Vol. 28, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1957_033_005","MS","1957","033","005","Vol. 33, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1953_029_006","MS","1953","029","006","Vol. 29, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1953_030_002","MS","1953","030","002","Vol. 30, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1955_032_002","MS","1955","032","002","Vol. 32, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1954_030_006","MS","1954","030","006","Vol. 30, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1954_030_005","MS","1954","030","005","Vol. 30, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1955_032_001","MS","1955","032","001","Vol. 32, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1953_030_001","MS","1953","030","001","Vol. 30, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1953_029_005","MS","1953","029","005","Vol. 29, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1949_026_002","MS","1949","026","002","Vol. 25[i.e. v.26], No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1946_022_005","MS","1946","022","005","Vol. 22, No. 5"
